	Original ID	Gene Name in CARD	ARO	Database
2047	argannot~~~(Bla)blaCTX-M-72~~~AY847148:9-884	CTX-M-72	3001933	argannot
2048	argannot~~~(Oxzln)OptrA_14~~~MH225415:3764-5731	optrA	3003746	argannot
2049	argannot~~~(AGly)rmtB2~~~JN968578:1-756	rmtB	3000860	argannot
2050	argannot~~~(Bla)blaFOX-5~~~AY007369:1-1149	FOX-5	3002159	argannot
2051	argannot~~~(Bla)blaOXA-5~~~X58272:80-883	OXA-5	3001400	argannot
2052	argannot~~~(Bla)CARB-9~~~AY248038:2073-2939	CARB-9	3002248	argannot
2053	argannot~~~(Bla)blaMUS-1~~~AF441286:225-965	MUS-1	3000843	argannot
2054	argannot~~~(Tet)Tet(51)~~~NG_055776:1-1164	tet(51)	3004586	argannot
2055	argannot~~~(Tet)tet(38)~~~AY825285:1-1353	tet(38)	3000565	argannot
2056	argannot~~~(Gly)vanS-M~~~FJ349556:1673-2785	vanS gene in vanM cluster	3002939	argannot
2057	argannot~~~(Bla)blaCTX-M-34~~~AY515297:1-876	CTX-M-34	3001896	argannot
2058	argannot~~~(Bla)blaSHV-65~~~DQ174305:5-865	SHV-65	3001120	argannot
2059	argannot~~~(MLS)myrA~~~NG_048010:101-988	myrA	3001300	argannot
2060	argannot~~~(Bla)blaTEM-209~~~KF240808:1-861	TEM-209	3001386	argannot
2061	argannot~~~(AGly)sph~~~AY037297:2706-3548	APH(6)-Ic	3002659	argannot
2062	argannot~~~(Bla)blaKLUC-2~~~NG_049242:101	KLUC-2	3006928	argannot
2063	argannot~~~(Bla)blaOXA-47~~~AY237830:1-831	OXA-47	3001781	argannot
2064	argannot~~~(AGly)aac3-IIe~~~EU022315:1-861	AAC(3)-IIe	3004621	argannot
2065	argannot~~~(Bla)blaCMY-33~~~EU496816:1-1140	CMY-33	3002044	argannot
2066	argannot~~~(Tet)tetM~~~DQ534550:1451-3370	tetM	3000186	argannot
2067	argannot~~~(Bla)blaOXA-228~~~JQ422053:100-930	OXA-228	3001691	argannot
2068	argannot~~~(Flq)qnrD~~~FJ228229:554-1198	QnrD1	3002788	argannot
2069	argannot~~~(Bla)blaCMY-45~~~FN546177:1-1146	CMY-45	3002056	argannot
2070	argannot~~~(Flq)qnrB44~~~JQ349153:1-680	QnrB44	3002759	argannot
2071	argannot~~~(Bla)blaMAL-1~~~AJ277209:12-914	MAL-1	3006949	argannot
2072	argannot~~~(Phe)catB5~~~AAWG01000020:33604-34233	catB9	3002681	argannot
2073	argannot~~~(Bla)blaSHV-84~~~AM087453:26-856	SHV-84	3001138	argannot
2074	argannot~~~(Bla)blaVIM-35~~~JX982634:1-801	VIM-35	3002305	argannot
2075	argannot~~~(Bla)blaOXA-666~~~BK010552:1-855	OXA-666	3005878	argannot
2076	argannot~~~(Bla)blaTEM-134~~~AY574271:1-861	TEM-134	3000998	argannot
2077	argannot~~~(AGly)aadA16~~~EU675686:3197-4042	aadA16	3002616	argannot
2078	argannot~~~(AGly)aph(2'')-Id~~~AF016483:131-1036	APH(2'')-IVa	3002637	argannot
2079	argannot~~~(Bla)blaGOB-1~~~AF090141:243-1115	GOB-1	3000850	argannot
2080	argannot~~~(Col)mcr-3.10~~~MG214533:76-1701	MCR-3.10	3004504	argannot
2081	argannot~~~(Bla)blaTEM-24~~~GQ293500:4033-4893	TEM-24	3000894	argannot
2082	argannot~~~(Tmt)dfrG~~~AB205645:1013-1510	dfrG	3002868	argannot
2083	argannot~~~(Bla)blaCME-1~~~AJ006275:72-959	CME-1	3004775	argannot
2084	argannot~~~(Bla)blaOXA-86~~~DQ149247:1-825	OXA-86	3001703	argannot
2085	argannot~~~(Bla)blaCMY-10~~~AF373217:1-1149	CMY-10	3002021	argannot
2086	argannot~~~(Oxzln)OptrA_18~~~CP030125:1242577-1244544	optrA	3003746	argannot
2087	argannot~~~(Bla)blaKPC-14~~~JX524191:396-1271	KPC-14	3002324	argannot
2088	argannot~~~(Bla)blaTEM-107~~~AY101764:207-1067	TEM-107	3000970	argannot
2089	argannot~~~(Bla)blaTEM-166~~~FJ197316:1-861	TEM-166	3001032	argannot
2090	argannot~~~(AGly)aphEII~~~X53527:1-819	APH(3'')-Ia	3002638	argannot
2091	argannot~~~(Bla)blaTEM-91~~~AB049569:1-861	TEM-91	3000958	argannot
2092	argannot~~~(Bla)blaHERA-8~~~AJ536092:1-873	HERA-8	3004822	argannot
2093	argannot~~~(Ntmdz)nimE_Nitroimidazole_Gene~~~NG_048015:101-613	optrA	3003746	argannot
2094	argannot~~~(Bla)blaPSV-1~~~NG_052626:101-988	PSV-1	3006978	argannot
2095	argannot~~~(AGly)satA~~~NG_064662:101_622	SAT-4	3002897	argannot
2096	argannot~~~(Bla)blaPSE-4~~~AF313471:1422-2288	CARB-1	3002240	argannot
2097	argannot~~~(AGly)AAC(6')-Isa~~~NG_047311:101-574	AAC(6')-Isa	3002563	argannot
2098	argannot~~~(Bla)blaCMY-83~~~JX440351:1027-2172	CMY-83	3002096	argannot
2099	argannot~~~(Bla)blaCTX-M-94~~~HM167760:1-876	CTX-M-94	3001954	argannot
2100	argannot~~~(Bla)blaOXA-164~~~GU831575:1-843	OXA-164	3001662	argannot
2101	argannot~~~(Tmt)dfrA20~~~AJ605332:1304-1813	dfrA20	3003016	argannot
2102	argannot~~~(Bla)cfiA4~~~AB087229:1-750	CfiA4	3006919	argannot
2103	argannot~~~(Bla)blaOXA-241~~~JX025021:1-825	OXA-241	3001679	argannot
2104	argannot~~~(Col)mcr-3.22~~~NG_060581:101-1726	MCR-3.4	3004691	argannot
2105	argannot~~~(Bla)blaSHV-46~~~AY210887:112-972	SHV-46	3001104	argannot
2106	argannot~~~(Bla)blaOXY5-1~~~AJ871868:1-873	OXY-5-1	3002411	argannot
2107	argannot~~~(Bla)blaSIM-1~~~GQ288397:1-741	SIM-1	3000846	argannot
2108	argannot~~~(Tet)tet(36)~~~AJ514254:2534-4456	tet36	3000197	argannot
2109	argannot~~~(Flq)qnrVC4~~~JX173954:1366-2022	QnrVC4	3002801	argannot
2110	argannot~~~(Tmt)dfrA19~~~AJ310778:7004-7573	dfrA19	3003015	argannot
2111	argannot~~~(MLS)erm(41)~~~EU590124:258-779	Erm(41)	3000603	argannot
2112	argannot~~~(Phe)pexA~~~HM537013:24055-25302	pexA	3004666	argannot
2113	argannot~~~(AGly)aph3-VIb~~~AJ627643:4934-5713	APH(3')-VIb	3002653	argannot
2114	argannot~~~(Bla)blaIMP-39~~~D50438:1195-1935	IMP-1	3002192	argannot
2115	argannot~~~(AGly)aph3-Vc~~~S81599:282-1076	APH(3')-Vc	3002651	argannot
2116	argannot~~~(Bla)blaCMY-61~~~JF460795:1-1143	CMY-61	3002074	argannot
2117	argannot~~~(Bla)blaOXA-146~~~FJ194460:174-998	OXA-146	3001779	argannot
2118	argannot~~~(Bla)blaTEM-208~~~KC865667:184-1044	TEM-208	3001385	argannot
2119	argannot~~~(AGly)armA~~~AY220558:1978-2751	armA	3000858	argannot
2120	argannot~~~(Bla)blaOXA-166~~~HM488987:1-822	OXA-166	3001466	argannot
2121	argannot~~~(Tmt)dfrA25~~~DQ267940:54-512	dfrA25	3003020	argannot
2122	argannot~~~(Gly)vanW-B~~~AY655721:3069-3896	vanW gene in vanB cluster	3002964	argannot
2123	argannot~~~(Bla)blaOXA-49~~~AY288523:1-825	OXA-49	3001671	argannot
2124	argannot~~~(Bla)blaADC-30~~~JF265068:955-2106	ADC-30	3004617	argannot
2125	argannot~~~(Bla)blaGES-15~~~GU208678:1-864	GES-15	3002344	argannot
2126	argannot~~~(Bla)blaLHK-5~~~NG_056486:1-1173	LHK-5	3006939	argannot
2127	argannot~~~(Bla)blaVIM-42~~~KP071470:1-801	VIM-42	3003178	argannot
2128	argannot~~~(Bla)blaLRA-2~~~NG_047519:101-1009	LRA-2	3002485	argannot
2129	argannot~~~(AGly)aac6-Ia~~~M18967:757-1314	AAC(6')-Ia	3002545	argannot
2130	argannot~~~(AGly)aadA8~~~AF326210:1-792	aadA8	3002608	argannot
2131	argannot~~~(Bla)blaOXA-256~~~HE616889:1827-2627	OXA-256	3001502	argannot
2132	argannot~~~(Flq)qnrA3~~~DQ058661:1-657	QnrA3	3002709	argannot
2133	argannot~~~(Bla)blaSGM-3~~~NG_052647:101-1030	SGM-3	3006989	argannot
2134	argannot~~~(MLS)erm(K)~~~NG_047831:101-955	Erm(K)	3004643	argannot
2135	argannot~~~(Bla)blaSHV-162~~~JX121129:1-858	SHV-162	3001201	argannot
2136	argannot~~~(Bla)blaOXA-32~~~AF315351:673-1500	OXA-32	3001426	argannot
2137	argannot~~~(Bla)blaPDC-208~~~MF098300:1-1194	PDC-208	3006586	argannot
2138	argannot~~~(Bla)blaOXA-165~~~HM488986:1-822	OXA-165	3001465	argannot
2139	argannot~~~(Bla)blaSHV-145~~~JX013655:1-861	SHV-145	3001185	argannot
2140	argannot~~~(Bla)blaCMY-81~~~JQ733578:1008-2153	CMY-81	3002094	argannot
2141	argannot~~~(Bla)blaSHV-73~~~AM176548:17-874	SHV-73	3001127	argannot
2142	argannot~~~(Fcyn)FosK~~~AB917040:737-1135	FosK	3003207	argannot
2143	argannot~~~(Bla)blaOXA-90~~~EU547443:1-825	OXA-90	3001650	argannot
2144	argannot~~~(Bla)blaTEM-188~~~JN211012:214-1074	TEM-188	3001048	argannot
2145	argannot~~~(Bla)MecI~~~NG_050586:101-475	MecC-type methicillin resistance repressor MecI	3005046	argannot
2146	argannot~~~(Bla)blaSHV-161~~~JX121128:1-861	SHV-161	3001200	argannot
2147	argannot~~~(Bla)blaVIM-30~~~JN129451:88-888	VIM-30	3002300	argannot
2148	argannot~~~(AGly)spc~~~X02588:331-1113	ANT(9)-Ia	3002630	argannot
2149	argannot~~~(AGly)aph(2'')-Ic~~~U51479:196-1116	APH(2'')-IIIa	3002636	argannot
2150	argannot~~~(Bla)blaCTX-M-69~~~EU402393:1-876	CTX-M-69	3001930	argannot
2151	argannot~~~(Bla)blaSHV-134~~~HM559945:1-861	SHV-134	3001178	argannot
2152	argannot~~~(Phe)catB7~~~AF036933:177-815	Pseudomonas aeruginosa catB7	3002679	argannot
2153	argannot~~~(Tet)Tet(58)~~~NG_056048:1-1032	tetA(58)	3003980	argannot
2154	argannot~~~(Bla)blaHERA-6~~~AJ536090:1-873	HERA-6	3004821	argannot
2155	argannot~~~(Tet)tet(H)~~~NG_048195:101-1303	tet(H)	3000175	argannot
2156	argannot~~~(Bla)blaIMI-3~~~GU015024:1-879	IMI-3	3001860	argannot
2157	argannot~~~(Bla)blaFOX-3~~~Y11068:17-1165	FOX-3	3002157	argannot
2158	argannot~~~(AGly)aph(2'')-If~~~NG_047406:1-891	APH(2'')-If	3004191	argannot
2159	argannot~~~(Bla)blaADC-2~~~NG_048644:101-1252	ADC-2	3003848	argannot
2160	argannot~~~(Tmt)dfrE~~~NG_055770:101-595	dfrE	3002875	argannot
2161	argannot~~~(Bla)blaOXA-4~~~JN129451:1037-1867	OXA-4	3001399	argannot
2162	argannot~~~(Tmt)dfr32~~~GU067642:535-1008	dfrA32	3004555	argannot
2163	argannot~~~(Bla)blaOXY2-6~~~AY077485:184-1056	OXY-2-6	3002401	argannot
2164	argannot~~~(Bla)blaPER-5~~~FJ627180:1-927	PER-5	3002367	argannot
2165	argannot~~~(Fcd)fusF~~~NG_047903:101-745	FusF	3004663	argannot
2166	argannot~~~(Gly)VanS_Re~~~NG_051735:101-1201	vanS gene in vanO cluster	3002941	argannot
2167	argannot~~~(Bla)blaSFC-1~~~AY354402:82-1011	SFC-1	3006985	argannot
2168	argannot~~~(Bla)blaR1~~~NG_047540:1_1782	mecR1	3000215	argannot
2169	argannot~~~(Bla)PBP1b~~~AF101781:1-2466			argannot
2170	argannot~~~(Tet)TetB(60)~~~NG_056046:1-1740	tetB(60)	3004036	argannot
2171	argannot~~~(Bla)blaTEM-26B~~~L19940:198-1006	TEM-26	3000896	argannot
2172	argannot~~~(Bla)blaOXA-225~~~JN638887:1-822	OXA-225	3001493	argannot
2173	argannot~~~(Flq)qnrB72~~~KC741443:1-645	QnrB72	3002784	argannot
2174	argannot~~~(Gly)vanA-Ao2~~~HQ679900:1034-2080	vanI	3003723	argannot
2175	argannot~~~(Bla)cfxA2~~~AF504910:1-966	CfxA2	3003002	argannot
2176	argannot~~~(Bla)blaIMP-52~~~LC055762:566-1306	IMP-52	3004823	argannot
2177	argannot~~~(Gly)vanH-B~~~AF192329:27871-28842	vanH gene in vanB cluster	3002943	argannot
2178	argannot~~~(Bla)blaOKP-A-2~~~AJ635404:1-861	OKP-A-2	3002419	argannot
2179	argannot~~~(Bla)blaMOX-4~~~FJ262599:1-1149	MOX-4	3002184	argannot
2180	argannot~~~(Bla)blaCTX-M-92~~~GU127598:1-876	CTX-M-92	3001952	argannot
2181	argannot~~~(Bla)blaACT-15~~~JX440356:755-1900	ACT-15	3001837	argannot
2182	argannot~~~(Bla)blaFONA-2~~~AJ251240:1054-1941	FONA-2	3004789	argannot
2183	argannot~~~(MLS)vga(E)~~~FR772051:8741-10315	vgaE	3002833	argannot
2184	argannot~~~(AGly)sat-2A~~~X51546:518-1042	SAT-2	3002895	argannot
2185	argannot~~~(Gly)vanXYc4~~~EU151753:1078-1650	vanXY gene in vanC cluster	3002966	argannot
2186	argannot~~~(AGly)spw~~~NG_048075:101-910	ANT(9)-Ia	3002630	argannot
2187	argannot~~~(Bla)blaSHV-59~~~AY790341:1-861	SHV-59	3001114	argannot
2188	argannot~~~(Bla)blaTEM-162~~~EF468463:67-927	TEM-162	3001028	argannot
2189	argannot~~~(Bla)blaTEM-138~~~AY853593:215-1075	TEM-138	3001002	argannot
2190	argannot~~~(Bla)blaOXA-108~~~EF650034:1-825	OXA-108	3001639	argannot
2191	argannot~~~(Col)mcr-9.1~~~NG_064792:1-1620	MCR-9.1	3004684	argannot
2192	argannot~~~(Ntmdz)nimI_Nitroimidazole_Gene~~~NG_048016:101-619	vanH gene in vanD cluster	3002944	argannot
2193	argannot~~~(AGly)aac3-Xa~~~AB028210:2711-3565	AAC(3)-Xa	3002544	argannot
2194	argannot~~~(Bla)blaLUS-1~~~NG_055472:101-1012	LUS-1	3006942	argannot
2195	argannot~~~(Bla)blaSHV-30~~~AY661885:49-909	SHV-30	3001088	argannot
2196	argannot~~~(MLS)vat(A)~~~L07778:258-917	vatA	3002840	argannot
2197	argannot~~~(Bla)blaOXA-15~~~U63835:128-955	OXA-15	3001410	argannot
2198	argannot~~~(AGly)aac6-Ij~~~L29045:260-700	AAC(6')-Ij	3002557	argannot
2199	argannot~~~(Bla)blaCMY-115~~~KM087839:1-1146	CMY-115	3002126	argannot
2200	argannot~~~(Bla)blaDHA-9~~~KJ207201:952-2091	DHA-9	3002140	argannot
2201	argannot~~~(Tmt)dhfr7~~~X58425:594-1067	dfrA7	3002862	argannot
2202	argannot~~~(Bla)blaPDC-119~~~KX196793:1-1194	PDC-119	3005309	argannot
2203	argannot~~~(Bla)blaIND-3~~~AF219133:1-720	IND-3	3002259	argannot
2204	argannot~~~(Bla)blaCTX-M-126~~~AB703103:1-876	CTX-M-126	3001985	argannot
2205	argannot~~~(AGly)aac6-Iad~~~AB119105:1-435	AAC(6')-Iad	3002572	argannot
2206	argannot~~~(Bla)blaSHV-16~~~AF072684:118-993	SHV-16	3001075	argannot
2207	argannot~~~(Bla)blaOXA-37~~~AY007784:1123-1923	OXA-37	3001431	argannot
2208	argannot~~~(Tet)tetO~~~M18896:207-2126	tetO	3000190	argannot
2209	argannot~~~(Flq)qnr-A1~~~AY070235:303-959	QnrA1	3002707	argannot
2210	argannot~~~(Bla)blaGES-4~~~AB116260:1330-2193	GES-4	3002333	argannot
2211	argannot~~~(Bla)blaADC-59~~~JQ319654:1-1152	ADC-59	3004619	argannot
2212	argannot~~~(Bla)blaPDC-195~~~MF098287:1-1194	PDC-195	3006574	argannot
2213	argannot~~~(Bla)blaOXA-11~~~Z22590:155-955	OXA-11	3001406	argannot
2214	argannot~~~(Tmt)dfrB1~~~AY139601:717-953	DfrB9	3005350	argannot
2215	argannot~~~(Bla)blaKPC-6~~~EU555534:1-882	KPC-6	3002316	argannot
2216	argannot~~~(AGly)ant(3'')-IIa~~~NG_054648:101-889	ANT(3'')-IIc	3004091	argannot
2217	argannot~~~(Flq)qnrB23~~~FJ981622:1-681	QnrB23	3002738	argannot
2218	argannot~~~(Gly)vanH-M~~~FJ349556:3884-4864	vanH gene in vanM cluster	3002947	argannot
2219	argannot~~~(Bla)blaNDM-16~~~KP862821:1-813	NDM-16	3003664	argannot
2220	argannot~~~(Bla)blaCTX-M-125~~~JQ724542:175-1050	CTX-M-125	3001984	argannot
2221	argannot~~~(Tmt)dfrA21~~~AY552589:1-498	dfrA21	3003017	argannot
2222	argannot~~~(Bla)blaOXA-21~~~DQ522237:3974-4801	OXA-21	3001416	argannot
2223	argannot~~~(Col)mcr-3.14~~~NG_060515:1-1623	MCR-3.8	3004509	argannot
2224	argannot~~~(Bla)blaOXY1-1~~~Z30177:349-1224	OXY-1-1	3002389	argannot
