	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
3408	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628983.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.06	GMGC10.054_747_486.DDL			1	1065					+		100.0								
3409	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086165.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.52	GMGC10.054_968_485.DDL			7	1065					+		100.0								
3410	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627971.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.22	GMGC10.055_008_618.DDL			1	1050					+		99.71								
3411	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627971.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.15	GMGC10.055_097_497.DDL			1	1050					+		99.9								
3412	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627949.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.81	GMGC10.055_518_400.DDL			1	1056					+		100.0								
3413	GMGC10.95nr_block_0283	Vancomycin/teicoplanin	"Vancomycin/teicoplanin A-type resistance protein VanA""|KF630005.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	100.0	GMGC10.055_925_811.DDL			253	1059					+		100.0								
3414	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628663.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.33	GMGC10.056_113_616.DDL			1	1053					+		100.0								
3415	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627148.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.89	GMGC10.056_350_831.DDL			1	929					+		99.89								
3416	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628400.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.02	GMGC10.056_561_415.DDL			10	1060					+		99.53								
3417	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627971.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.0	GMGC10.057_007_211.DDL			1	1050					+		100.0								
3418	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125817.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.72	GMGC10.057_029_641.DDL			1	1053					+		100.0								
3419	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628449.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.45	GMGC10.145_841_922.DDL			1	1010					+		97.58								
3420	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629788.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.44	GMGC10.145_870_981.DDL			7	1062					+		100.0								
3421	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125840.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.79	GMGC10.145_882_251.DDL			1	1071					+		100.0								
3422	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125764.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.59	GMGC10.145_942_648.DDL			109	1065					+		100.0								
3423	GMGC10.95nr_block_0283	Vancomycin	"Vancomycin B-type resistance protein VanB""|KF629360.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.89	GMGC10.145_949_846.DDL			7	1050					+		99.15								
3424	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX128226.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.14	GMGC10.145_954_910.DDL			1	1050					+		100.0								
3425	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125158.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	100.0	GMGC10.146_039_636.DDL			1	1050					+		100.0								
3426	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086161.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.53	GMGC10.146_146_336.DDL			1	1056					+		100.0								
3427	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KX125732.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.14	GMGC10.146_295_405.DDL			580	1068					+		100.0								
3428	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KJ692882.1|grassland soil|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.18	GMGC10.167_143_239.DDL			71	1059					+		96.39								
3429	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KX125751.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.62	GMGC10.178_435_708.DDL			22	1064					+		98.49								
3430	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125154.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.44	GMGC10.178_489_525.DDL			1	1025					+		96.52								
3431	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629057.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.91	GMGC10.179_037_819.DDL			1	1053					+		100.0								
3432	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628442.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.72	GMGC10.179_075_821.DDL			1	1056					+		100.0								
3433	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629193.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.81	GMGC10.179_195_440.DDL			1	1068					+		100.0								
3434	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628532.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.52	GMGC10.179_256_686.DDL			13	1050					+		100.0								
3435	GMGC10.95nr_block_0283	Vancomycin	"Vancomycin B-type resistance protein VanB""|KF629159.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.53	GMGC10.179_307_955.DDL			1	1053					+		100.0								
3436	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627677.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.81	GMGC10.179_345_707.DDL			1	1059					+		100.0								
3437	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629154.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.02	GMGC10.179_372_400.DDL			1	1062					+		100.0								
3438	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125821.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.23	GMGC10.179_617_987.DDL			1	1049					+		99.9								
3439	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627971.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.81	GMGC10.180_726_648.DDL			1	1050					+		100.0								
3440	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627217.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.31	GMGC10.180_744_827.DDL			1	1022					+		97.24								
3441	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628008.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.62	GMGC10.180_798_538.DDL			1	1068					+		100.0								
3442	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629618.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.98	GMGC10.180_891_135.DDL			1	1056					+		100.0								
3443	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629618.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.35	GMGC10.181_285_934.DDL			1	1056					+		100.0								
3444	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF628417.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.77	GMGC10.181_520_791.DDL			1	1071					+		97.81								
3445	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629389.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.51	GMGC10.182_019_698.DDL			2	1053					+		99.91								
3446	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF627595.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.76	GMGC10.182_099_376.DDL			1	1071					+		100.0								
3447	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629018.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.81	GMGC10.182_455_087.DDL			1	1062					+		100.0								
3448	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF626952.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.26	GMGC10.182_487_975.DDL			1	1053					+		100.0								
3449	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627903.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.25	GMGC10.182_598_701.DDL			1	1059					+		100.0								
3450	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629355.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.47	GMGC10.182_654_390.DDL			1	1068					+		100.0								
3451	GMGC10.95nr_block_0283	Vancomycin	"Vancomycin B-type resistance protein VanB""|KF629159.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.21	GMGC10.182_739_881.DDL			7	1056					+		99.62								
3452	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125154.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.61	GMGC10.183_028_103.DDL			1	1062					+		100.0								
3453	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628886.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.42	GMGC10.183_318_870.DDL			1	1068					+		100.0								
3454	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629161.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.0	GMGC10.183_358_878.DDL			1	1062					+		100.0								
3455	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF627158.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.32	GMGC10.183_931_531.DDL			1	1059					+		99.16								
3456	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125851.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.62	GMGC10.183_992_295.DDL			1	1068					+		97.53								
3457	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125154.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.22	GMGC10.184_279_956.DDL			1	1062					+		100.0								
3458	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629018.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.34	GMGC10.184_355_392.DDL			1	1062					+		100.0								
3459	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629018.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.15	GMGC10.184_409_336.DDL			1	1062					+		100.0								
3460	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627808.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	100.0	GMGC10.184_464_390.DDL			1	1062					+		100.0								
3461	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125154.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.51	GMGC10.184_599_365.DDL			1	1054					+		99.15								
3462	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629161.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.38	GMGC10.184_707_625.DDL			1	1062					+		100.0								
3463	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125802.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.07	GMGC10.185_241_278.DDL			1	1053					+		100.0								
3464	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086164.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.28	GMGC10.185_430_292.DDL			1	1056					+		99.72								
3465	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628478.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.22	GMGC10.185_798_167.DDL			156	1062					+		99.78								
3466	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125417.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.34	GMGC10.185_981_216.DDL			1	1068					+		100.0								
3467	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086166.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.73	GMGC10.186_024_170.DDL			1	1056					+		99.91								
3468	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086164.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.75	GMGC10.186_035_123.DDL			1	1058					+		99.81								
3469	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629045.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.7	GMGC10.186_968_140.DDL			1	1049					+		99.62								
3470	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629161.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.14	GMGC10.187_033_400.DDL			1	1053					+		99.15								
3471	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629112.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.75	GMGC10.187_054_171.DDL			79	1068					+		99.7								
3472	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629411.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.7	GMGC10.187_825_472.DDL			1	1062					+		100.0								
3473	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628400.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.08	GMGC10.189_341_703.DDL			1	1056					+		99.72								
3474	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628400.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.63	GMGC10.189_485_830.DDL			1	1056					+		100.0								
3475	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629161.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.23	GMGC10.190_484_741.DDL			1	1053					+		99.15								
3476	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628400.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.17	GMGC10.191_294_209.DDL			1	1056					+		99.72								
3477	GMGC10.95nr_block_0283	Vancomycin	"Vancomycin B-type resistance protein VanB""|KF629360.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.19	GMGC10.191_339_847.DDL			7	1050					+		99.15								
3478	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627208.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.99	GMGC10.191_825_905.DDL			1	1052					+		99.91								
3479	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628400.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.15	GMGC10.194_369_513.DDL			1	1056					+		99.81								
3480	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629411.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.18	GMGC10.197_346_390.DDL			1	1004					+		94.44								
3481	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629045.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.24	GMGC10.199_907_302.DDL			1	1049					+		99.53								
3482	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629161.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.23	GMGC10.202_294_719.DDL			1	1053					+		99.15								
3483	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627294.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.77	GMGC10.203_034_206.DDL			1	1053					+		100.0								
3484	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629161.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.9	GMGC10.203_556_665.DDL			1	1062					+		100.0								
3485	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627294.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.93	GMGC10.204_644_379.DDL			1	1053					+		100.0								
3486	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628553.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.05	GMGC10.205_078_284.DDL			1	1053					+		99.72								
3487	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125154.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.03	GMGC10.205_094_677.DDL			1	1062					+		100.0								
3488	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627208.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.33	GMGC10.205_514_950.DDL			1	1053					+		100.0								
3489	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627208.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.33	GMGC10.205_625_797.DDL			1	1053					+		100.0								
3490	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF626952.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.08	GMGC10.205_804_355.DDL			1	1048					+		99.05								
3491	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF630024.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.91	GMGC10.206_725_011.DDL			1	1050					+		100.0								
3492	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX128801.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.73	GMGC10.207_087_169.DDL			112	1056					+		100.0								
3493	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086161.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.83	GMGC10.207_238_042.DDL			1	1055					+		99.91								
3494	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF630265.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.11	GMGC10.207_556_493.DDL			1	1054					+		98.97								
3495	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF627158.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.91	GMGC10.207_747_300.DDL			1	1068					+		100.0								
3496	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF626897.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.9	GMGC10.207_753_360.DDL			67	1056					+		100.0								
3497	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627294.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.01	GMGC10.208_373_369.DDL			1	1053					+		100.0								
3498	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125154.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.06	GMGC10.208_455_107.DDL			1	1054					+		99.25								
3499	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX128226.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.78	GMGC10.208_592_702.DDL			1	1045					+		99.52								
3500	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX128801.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.94	GMGC10.208_598_512.DDL			112	1056					+		100.0								
3501	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629057.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.05	GMGC10.208_698_733.DDL			1	1053					+		99.91								
3502	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629057.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.68	GMGC10.208_828_530.DDL			1	1053					+		100.0								
3503	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|GQ343092.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.62	GMGC10.208_928_890.DDL			1	1065					+		100.0								
3504	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627012.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.28	GMGC10.209_019_779.DDL			1	1049					+		99.34								
