Original ID	Gene Name in CARD	ARO	Cut_Off	Database
qnrA1_1_AY070235	QnrA1	3002707	Perfect	resfinder
qnrA2_1_AY675584	QnrA2	3002708	Perfect	resfinder
qnrA3_1_DQ058661	QnrA3	3002709	Perfect	resfinder
qnrA4_1_DQ058662	QnrA4	3002710	Perfect	resfinder
qnrA5_1_DQ058663	QnrA5	3002711	Perfect	resfinder
qnrA6_1_DQ151889	QnrA6	3002712	Perfect	resfinder
qnrA7_1_GQ463707	QnrA7	3002713	Perfect	resfinder
qnrA8_1_KY554783	QnrA3	3002709	Strict	resfinder
qnrB10_1_DQ631414	QnrB10	3002724	Strict	resfinder
qnrB10_2_HM439644	QnrB10	3002724	Strict	resfinder
qnrB11_1_EF653270	QnrB11	3002725	Strict	resfinder
qnrB12_2_AM774474	QnrB12	3002726	Strict	resfinder
qnrB13_1_EU273755	QnrB13	3002727	Strict	resfinder
qnrB14_1_EU273757	QnrB14	3002728	Strict	resfinder
qnrB15_1_EU302865	QnrB15	3002730	Strict	resfinder
qnrB16_1_EU136183	QnrB16	3002731	Strict	resfinder
qnrB17_1_JN173051	QnrB17	3002732	Strict	resfinder
qnrB17_2_AM919398	QnrB17	3002732	Strict	resfinder
qnrB18_1_AM919399	QnrB18	3002733	Strict	resfinder
qnrB19_1_EU432277	QnrB19	3002734	Perfect	resfinder
qnrB1_1_DQ351241	QnrB1	3002714	Perfect	resfinder
qnrB20_1_AB379831	QnrB20	3002735	Strict	resfinder
qnrB21_1_FJ611948	QnrB21	3002736	Perfect	resfinder
qnrB22_1_FJ981621	QnrB22	3002737	Strict	resfinder
qnrB23_1_FJ981622	QnrB23	3002738	Strict	resfinder
qnrB24_1_HM192542	QnrB24	3002739	Strict	resfinder
qnrB25_1_HQ172108	QnrB25	3002740	Perfect	resfinder
qnrB26_1_HQ386846	QnrB26	3002741	Strict	resfinder
qnrB27_1_HM439641	QnrB27	3002742	Perfect	resfinder
qnrB28_1_HM439643	QnrB28	3002743	Perfect	resfinder
qnrB29_1_HM439649	QnrB29	3002744	Strict	resfinder
qnrB2_1_DQ351242	QnrB20	3002735	Strict	resfinder
qnrB30_1_HM439650	QnrB30	3002745	Strict	resfinder
qnrB31_1_HQ418999	QnrB31	3002746	Strict	resfinder
qnrB32_1_JN173054	QnrB32	3002747	Perfect	resfinder
qnrB33_1_JN173055	QnrB33	3002748	Perfect	resfinder
qnrB34_1_JN173056	QnrB34	3002749	Strict	resfinder
qnrB35_1_JN173057	QnrB35	3002750	Perfect	resfinder
qnrB36_1_JN173058	QnrB36	3002751	Perfect	resfinder
qnrB37_1_JN173059	QnrB37	3002752	Perfect	resfinder
qnrB38_1_JN173060	QnrB38	3002753	Perfect	resfinder
qnrB39_1_ABWL02000005	QnrB39	3002754	Perfect	resfinder
qnrB3_1_DQ303920	QnrB3	3002716	Strict	resfinder
qnrB40_1_JN166689	QnrB40	3002755	Perfect	resfinder
qnrB41_1_JN166690	QnrB41	3002756	Strict	resfinder
qnrB42_1_JN680743	QnrB42	3002757	Perfect	resfinder
qnrB43_1_JQ349151	QnrB43	3002758	Perfect	resfinder
qnrB44_1_JQ349153	QnrB44	3002759	Perfect	resfinder
qnrB45_1_JQ349152	QnrB45	3002760	Perfect	resfinder
qnrB46_1_JQ349154	QnrB47	3002762	Strict	resfinder
qnrB47_1_JQ349155	QnrB47	3002762	Perfect	resfinder
qnrB48_1_JQ762640	QnrB48	3002763	Perfect	resfinder
qnrB49_1_JQ582718	QnrB49	3002764	Strict	resfinder
qnrB4_1_DQ303921	QnrB4	3002718	Perfect	resfinder
qnrB50_1_JX440357	QnrB50	3002765	Perfect	resfinder
qnrB51_1_JX440358	QnrB47	3002762	Perfect	resfinder
qnrB52_1_EF488762	QnrB2	3002715	Perfect	resfinder
qnrB53_1_HQ704413	QnrB46	3002761	Strict	resfinder
qnrB54_1_HE820727	QnrB54	3002767	Perfect	resfinder
qnrB55_1_KF730650	QnrB55	3002768	Perfect	resfinder
qnrB56_1_JX259317	QnrB56	3002769	Strict	resfinder
qnrB57_1_JX259318	QnrB57	3002770	Strict	resfinder
qnrB58_1_JX259319	QnrB58	3002771	Strict	resfinder
qnrB59_1_JX259320	QnrB59	3002772	Strict	resfinder
qnrB5_1_DQ303919	QnrB5	3002719	Strict	resfinder
qnrB60_1_AB734055	QnrB60	3002773	Perfect	resfinder
qnrB61_1_AB734053	QnrB61	3002774	Perfect	resfinder
qnrB62_1_JX987101	QnrB62	3002775	Strict	resfinder
qnrB64_1_KC580653	QnrB64	3002776	Perfect	resfinder
qnrB65_1_KC580654	QnrB65	3002777	Perfect	resfinder
qnrB66_1_KC580655	QnrB66	3002778	Perfect	resfinder
qnrB67_1_KC580656	QnrB67	3002779	Perfect	resfinder
qnrB68_1_KC580657	QnrB68	3002780	Perfect	resfinder
qnrB69_1_KC580658	QnrB69	3002781	Perfect	resfinder
qnrB6_1_EF520349	QnrB6	3002720	Strict	resfinder
qnrB6_2_EF523819	QnrB6	3002720	Strict	resfinder
qnrB70_1_KC580659	QnrB70	3002782	Perfect	resfinder
qnrB71_1_KC580660	QnrB71	3002783	Perfect	resfinder
qnrB72_1_KC741443	QnrB72	3002784	Perfect	resfinder
qnrB73_1_KF443075	QnrB73	3002785	Perfect	resfinder
qnrB74_1_KJ415247	QnrB74	3002786	Perfect	resfinder
qnrB75_1_KP207591	QnrB75	3003187	Perfect	resfinder
qnrB76_1_KM985469	QnrB9	3002723	Perfect	resfinder
qnrB77_1_KM985470	QnrB77	3003189	Perfect	resfinder
qnrB78_1_KM985471	QnrB78	3003190	Perfect	resfinder
qnrB7_1_EU043311	QnrB7	3002721	Perfect	resfinder
qnrB80_1_KM985473	QnrB80	3003192	Perfect	resfinder
qnrB81_1_KX372671	QnrB5	3002719	Strict	resfinder
qnrB82_1_KX372672	QnrB5	3002719	Strict	resfinder
qnrB89_1_MT544491	QnrB12	3002726	Strict	resfinder
qnrB8_1_EU043312	QnrB8	3002722	Perfect	resfinder
qnrB90_1_MG182074	QnrB10	3002724	Strict	resfinder
qnrB91_1_AP023150	QnrB2	3002715	Strict	resfinder
qnrB9_1_EF526508	QnrB9	3002723	Perfect	resfinder
qnrC_1_EU917444	QnrC	3002787	Strict	resfinder
qnrD1_1_FJ228229	QnrD1	3002788	Perfect	resfinder
qnrD2_1_KF055448	QnrD2	3002789	Perfect	resfinder
qnrD3_1_KX130945	QnrD2	3002789	Strict	resfinder
qnrE1_1_KY073238	qnrE1	3004636	Perfect	resfinder
qnrS10_1_JN836269	QnrS10	3004622	Perfect	resfinder
qnrS11_1_JQ269335	QnrS11	3004624	Perfect	resfinder
qnrS12_1_MKQI01000097	QnrS12	3004625	Perfect	resfinder
qnrS13_1_LUYD01000008	QnrS1	3002790	Strict	resfinder
qnrS1_1_AB187515	QnrS1	3002790	Perfect	resfinder
qnrS2_1_DQ485530	QnrS2	3002791	Perfect	resfinder
qnrS3_1_EU077611	QnrS1	3002790	Strict	resfinder
qnrS4_1_FJ418153	QnrS4	3002793	Perfect	resfinder
qnrS5_1_HQ631377	QnrS5	3002794	Perfect	resfinder
qnrS6_1_HQ631376	QnrS6	3002795	Perfect	resfinder
qnrS7_1_KF730651	QnrS7	3002796	Perfect	resfinder
qnrS8_1_KF730652	QnrS8	3002797	Perfect	resfinder
qnrS9_1_KF732714	QnrS9	3002798	Perfect	resfinder
qnrVC1_1_EU436855	QnrVC1	3002799	Perfect	resfinder
qnrVC3_1_HM015626	QnrVC3	3002800	Perfect	resfinder
qnrVC4_1_GQ891757	QnrVC4	3002801	Perfect	resfinder
qnrVC5_1_JN408080	QnrVC5	3002802	Perfect	resfinder
qnrVC6_1_KC202804	QnrVC6	3002803	Perfect	resfinder
qnrVC7_1_KM555152	QnrVC7	3003193	Perfect	resfinder
rmtA_1_AB120321	rmtA	3000859	Perfect	resfinder
rmtB2_1_JN968578	rmtB	3000860	Strict	resfinder
rmtB_1_AB103506	rmtB	3000860	Perfect	resfinder
rmtC_1_AB194779	rmtC	3000861	Perfect	resfinder
rmtD2_1_HQ401565	rmtD2	3004677	Perfect	resfinder
rmtD_1_DQ914960	rmtD	3002667	Perfect	resfinder
rmtE_1_GU201947	rmtE	3004678	Perfect	resfinder
rmtF_1_JQ808129	rmtF	3002666	Perfect	resfinder
rmtG_1_JX486113	rmtG	3002668	Perfect	resfinder
rmtH_1_KC544262	rmtH	3003198	Perfect	resfinder
sal(A)_1_KC693025	salA	3003749	Perfect	resfinder
sgm_1_M87057	sgm	3000862	Perfect	resfinder
srm(B)_1_X63451	srmB	3002828	Strict	resfinder
str_1_X92946	aadK	3002627	Loose	resfinder
str_2_FN435330	aadK	3002627	Loose	resfinder
str_3_AM932524	aadK	3002627	Loose	resfinder
sul1_10_DQ143913	sul1	3000410	Strict	resfinder
sul1_11_DQ914960	sul1	3000410	Strict	resfinder
sul1_14_AJ517791	sul1	3000410	Strict	resfinder
sul1_15_EF667294	sul1	3000410	Perfect	resfinder
sul1_17_AM746675	sul1	3000410	Strict	resfinder
sul1_18_AY260546	sul1	3000410	Perfect	resfinder
sul1_19_DQ125241	sul1	3000410	Perfect	resfinder
sul1_20_JF262165	sul1	3000410	Strict	resfinder
sul1_21_AJ971344	sul1	3000410	Strict	resfinder
sul1_22_AY115475	sul1	3000410	Perfect	resfinder
sul1_23_AJ621187	sul1	3000410	Strict	resfinder
sul1_24_EU117158	sul1	3000410	Perfect	resfinder
sul1_25_AY878717	sul1	3000410	Perfect	resfinder
sul1_26_AY524415	sul1	3000410	Perfect	resfinder
sul1_27_GU562437	sul1	3000410	Perfect	resfinder
sul1_28_JN790946	sul1	3000410	Strict	resfinder
sul1_29_AJ746361	sul1	3000410	Strict	resfinder
sul1_2_U12338	sul1	3000410	Perfect	resfinder
sul1_30_JF262178	sul1	3000410	Strict	resfinder
sul1_31_AM040449	sul1	3000410	Strict	resfinder
sul1_32_EF592571	sul1	3000410	Strict	resfinder
sul1_33_AJ564903	sul1	3000410	Perfect	resfinder
sul1_34_AY047357	sul1	3000410	Strict	resfinder
sul1_35_AB281182	sul1	3000410	Strict	resfinder
sul1_36_X15024	sul1	3000410	Strict	resfinder
sul1_37_AF188331	sul1	3000410	Strict	resfinder
sul1_38_BX248359	sul1	3000410	Strict	resfinder
sul1_39_AY522923	sul1	3000410	Strict	resfinder
sul1_3_EU855787	sul1	3000410	Strict	resfinder
sul1_5_EU780013	sul1	3000410	Strict	resfinder
sul1_7_FJ715937	sul1	3000410	Strict	resfinder
sul1_8_JN581942	sul1	3000410	Strict	resfinder
sul1_9_AY963803	sul1	3000410	Strict	resfinder
sul2_10_AM183225	sul2	3000412	Strict	resfinder
sul2_11_AY232670	sul2	3000412	Perfect	resfinder
sul2_12_AF497970	sul2	3000412	Strict	resfinder
sul2_13_AJ289135	sul2	3000412	Strict	resfinder
sul2_14_AJ514834	sul2	3000412	Strict	resfinder
sul2_15_FJ968160	sul2	3000412	Perfect	resfinder
sul2_17_U57647	sul2	3000412	Strict	resfinder
sul2_18_AJ830714	sul2	3000412	Perfect	resfinder
sul2_19_AJ319822	sul2	3000412	Strict	resfinder
sul2_1_AF542061	sul2	3000412	Strict	resfinder
sul2_20_AJ830710	sul2	3000412	Strict	resfinder
sul2_21_AB366440	sul2	3000412	Strict	resfinder
sul2_2_AY034138	sul2	3000412	Perfect	resfinder
sul2_3_HQ840942	sul2	3000412	Strict	resfinder
sul2_5_AY524415	sul2	3000412	Strict	resfinder
sul2_6_FN995456	sul2	3000412	Strict	resfinder
sul2_7_HM486907	sul2	3000412	Strict	resfinder
sul2_8_AJ877041	sul2	3000412	Strict	resfinder
sul2_9_FJ197818	sul2	3000412	Strict	resfinder
sul3_2_AJ459418	sul3	3000413	Perfect	resfinder
sul4_1_MG649393	sul4	3004361	Perfect	resfinder
tcr3_1_D38215	tcr3	3002893	Perfect	resfinder
tet(30)_1_AF090987	tet(30)	3000561	Perfect	resfinder
tet(31)_1_GQ283908	tet(31)	3000476	Perfect	resfinder
tet(31)_2_AJ250203	tet(31)	3000476	Perfect	resfinder
tet(32)_1_EU722333	tet(32)	3000196	Perfect	resfinder
tet(32)_2_EF626943	tet(32)	3000196	Strict	resfinder
tet(33)_1_AY255627	tet(33)	3000478	Strict	resfinder
tet(33)_2_DQ390458	tet(33)	3000478	Strict	resfinder
tet(34)_1_AB061440	CIM-1	3007840	Loose	resfinder
tet(35)_1_AF353562	tet(35)	3000481	Perfect	resfinder
tet(36)_1_AJ514254	tet(36)	3000197	Perfect	resfinder
tet(37)_1_AF540889	tet(37)	3002871	Perfect	resfinder
tet(39)_1_KT346360	tet(39)	3000566	Loose	resfinder
tet(40)_1_FJ158002	tet(40)	3000567	Strict	resfinder
tet(40)_2_AM419751	tet(40)	3000567	Perfect	resfinder
tet(41)_1_AY264780	tet(41)	3000569	Strict	resfinder
tet(42)_1_EU523697	tet(42)	3000572	Perfect	resfinder
tet(44)_1_NZ_ABDU01000081	tet(44)	3000556	Strict	resfinder
tet(44)_2_FN594949	tet(44)	3000556	Perfect	resfinder
tet(45)_1_JF837331	tet(45)	3003196	Strict	resfinder
tet(47)_1_KR857681	tet(47)	3004613	Perfect	resfinder
tet(48)_1_KR857682	tet(48)	3004581	Perfect	resfinder
tet(49)_1_KR857683	tet(49)	3004582	Perfect	resfinder
tet(50)_1_KR857684	tet(50)	3004584	Perfect	resfinder
tet(51)_1_KR857685	tet(51)	3004586	Perfect	resfinder
tet(52)_1_KR857686	tet(52)	3004587	Perfect	resfinder
tet(53)_1_KR857687	tet(53)	3004589	Perfect	resfinder
tet(54)_1_KR857688	tet(54)	3004590	Perfect	resfinder
tet(55)_1_KR857689	tet(55)	3004591	Perfect	resfinder
tet(57)_1_KP137702	tet(57)	3005006	Perfect	resfinder
tet(59)_1_KU736878	tet(59)	3004441	Perfect	resfinder
tet(A)_1_AJ313332	tet(A)	3000165	Strict	resfinder
tet(A)_2_X00006	tet(A)	3000165	Strict	resfinder
tet(A)_3_AY196695	tet(A)	3000165	Strict	resfinder
tet(A)_4_AJ517790	tet(A)	3000165	Strict	resfinder
tet(A)_5_AJ419171	tet(A)	3000165	Strict	resfinder
tet(A)_6_AF534183	tet(A)	3000165	Perfect	resfinder
tet(B)_1_AP000342	tet(B)	3000166	Strict	resfinder
tet(B)_2_AF326777	tet(B)	3000166	Strict	resfinder
tet(B)_3_AJ277653	tet(B)	3000166	Strict	resfinder
tet(C)_1_NC_003123	tet(C)	3000167	Strict	resfinder
tet(C)_2_AY046276	tet(C)	3000167	Strict	resfinder
tet(C)_3_AF055345	tet(C)	3000167	Strict	resfinder
tet(D)_1_AF467077	tet(D)	3000168	Perfect	resfinder
tet(D)_2_X65876	tet(D)	3000168	Strict	resfinder
tet(E)_1_Y19116	tet(E)	3000173	Strict	resfinder
tet(E)_2_L06940	tet(E)	3000173	Perfect	resfinder
tet(E)_3_CP000645	tet(E)	3000173	Strict	resfinder
tet(G)_1_AF133139	tet(G)	3000174	Strict	resfinder
tet(G)_2_AF133140	tet(G)	3000174	Loose	resfinder
tet(G)_3_S52437	tet(G)	3000174	Loose	resfinder
tet(H)_1_Y16103	tet(H)	3000175	Strict	resfinder
tet(H)_2_AJ245947	tet(H)	3000175	Strict	resfinder
tet(H)_3_Y15510	tet(H)	3000175	Perfect	resfinder
tet(H)_4_U00792	tet(H)	3000175	Strict	resfinder
tet(J)_1_ACLE01000065	tet(J)	3000177	Strict	resfinder
tet(J)_2_AF038993	tet(J)	3000177	Perfect	resfinder
tet(K)_1_U38656	tet(K)	3000178	Strict	resfinder
tet(K)_2_J01764	tet(K)	3000178	Loose	resfinder
tet(L)_1_HM235948	tet(45)	3003196	Strict	resfinder
tet(L)_2_M29725	tet(L)	3000179	Strict	resfinder
tet(L)_3_M11036	tet(L)	3000179	Strict	resfinder
tet(L)_4_D00006	tet(L)	3000179	Strict	resfinder
tet(L)_5_X08034	tet(45)	3003196	Strict	resfinder
tet(L)_6_D12567	tet(45)	3003196	Strict	resfinder
tet(L)_7_X60828	tet(L)	3000179	Strict	resfinder
tet(L)_8_AY081910	tet(L)	3000179	Strict	resfinder
tet(L)_9_CP068241	tet(L)	3000179	Strict	resfinder
tet(M)_10_EU182585	tet(M)	3000186	Strict	resfinder
tet(M)_11_JN846696	tet(M)	3000186	Strict	resfinder
tet(M)_12_FR671418	tet(M)	3000186	Strict	resfinder
tet(M)_13_AM990992	tet(M)	3000186	Strict	resfinder
tet(M)_1_X92947	tet(M)	3000186	Strict	resfinder
tet(M)_2_X90939	tet(M)	3000186	Strict	resfinder
tet(M)_3_U08812	tet(M)	3000186	Strict	resfinder
tet(M)_4_X75073	tet(M)	3000186	Strict	resfinder
tet(M)_5_U58985	tet(M)	3000186	Strict	resfinder
tet(M)_6_M21136	tet(M)	3000186	Strict	resfinder
tet(M)_7_FN433596	tet(M)	3000186	Strict	resfinder
tet(M)_8_X04388	tet(M)	3000186	Strict	resfinder
tet(M)_9_X56353	tet(M)	3000186	Strict	resfinder
tet(O)_1_M18896	tet(O)	3000190	Perfect	resfinder
tet(O)_2_M20925	tet(O)	3000190	Strict	resfinder
tet(O)_3_Y07780	tet(O)	3000190	Strict	resfinder
tet(O/32/O)_1_JQ740052	tet(O/32/O)	3007119	Strict	resfinder
tet(O/32/O)_2_AJ295238	tet(O/32/O)	3007119	Perfect	resfinder
tet(O/32/O)_3_NZ_AUJS01000017	tet(O)	3000190	Strict	resfinder
tet(O/32/O)_4_AIOQ01000025	tet(O)	3000190	Strict	resfinder
tet(O/32/O)_5_FP929050	tet(O)	3000190	Strict	resfinder
tet(O/32/O)_6_NG_048124	tet(O/32/O)	3007119	Perfect	resfinder
tet(O/W)-1_1_AY485126	tet(O/W)	3007121	Perfect	resfinder
tet(O/W)-2_1_AY485122	tet(O/W)	3007121	Perfect	resfinder
tet(O/W)_1_AM889118	tet(O/W)	3007121	Strict	resfinder
tet(O/W)_2_AM889119	tet(O/W)	3007121	Strict	resfinder
tet(O/W)_3_AM889120	tet(O/W)	3007121	Strict	resfinder
tet(O/W)_4_AM889121	tet(O/W)	3007121	Strict	resfinder
tet(O/W)_5_AM889122	tet(O/W)	3007121	Strict	resfinder
tet(O/W/32/O)_1_EF065523	tet(O/W/32/O)	3007122	Strict	resfinder
tet(O/W/32/O)_2_FM164392	tet(O/W/32/O)	3007122	Strict	resfinder
tet(O/W/32/O)_5_JQ740053	tet(O/W/32/O)	3007122	Strict	resfinder
tet(O/W/32/O/W/O)_1_DQ525023	tet(O/W/32/O)	3007122	Perfect	resfinder
tet(O/W/32/O/W/O)_2_DQ679926	tet(O/W/32/O)	3007122	Strict	resfinder
tet(O/W/O)-1_1_AY196921	tet(O/W/O)	3007123	Strict	resfinder
tet(O/W/O)-2_1_AY196920	tet(O/W/O)	3007123	Perfect	resfinder
tet(O/W/O)-3_1_EF065524	tet(O/W/O)	3007123	Strict	resfinder
tet(Q)_1_L33696	tet(Q)	3000191	Strict	resfinder
tet(Q)_2_X58717	tet(Q)	3000191	Strict	resfinder
tet(Q)_3_U73497	tet(Q)	3000191	Strict	resfinder
tet(Q)_4_Z21523	tet(Q)	3000191	Strict	resfinder
tet(S)_1_DQ377340	tet(S)	3000192	Strict	resfinder
tet(S)_2_L09756	tet(S)	3000192	Strict	resfinder
tet(S)_3_X92946	tet(S)	3000192	Strict	resfinder
tet(S/M)_1_HM367711	tet(M)	3000186	Strict	resfinder
tet(S/M)_2_AY534326	tet(S)	3000192	Strict	resfinder
tet(T)_1_L42544	tet(T)	3000193	Perfect	resfinder
tet(T)_2_AY660530	tet(T)	3000193	Strict	resfinder
tet(V)_1_AF030344	tet(V)	3000181	Strict	resfinder
tet(W)_1_DQ060146	tet(W)	3000194	Strict	resfinder
tet(W)_2_AY049983	tet(W/32/O)	3007124	Perfect	resfinder
tet(W)_3_AJ427421	tet(W)	3000194	Perfect	resfinder
tet(W)_4_FN396364	tet(W)	3000194	Strict	resfinder
tet(W)_5_AJ427422	tet(W)	3000194	Perfect	resfinder
tet(W/32/O)_1_AM710601	tet(O/W/32/O)	3007122	Strict	resfinder
tet(W/32/O)_2_AM710602	tet(O/W/32/O)	3007122	Strict	resfinder
tet(W/32/O)_3_AM710603	tet(O/W/32/O)	3007122	Strict	resfinder
tet(W/32/O)_4_AM710605	tet(O/W/32/O)	3007122	Strict	resfinder
tet(X)_1_GU014535	tet(X)	3000205	Strict	resfinder
tet(X)_2_M37699	tet(X)	3000205	Perfect	resfinder
tet(X)_3_AB097942	tet(X6)	3005056	Strict	resfinder
tet(X3)_1_MK134375	tet(X3)	3004719	Perfect	resfinder
tet(X4)_1_MK134376	tet(X4)	3004720	Perfect	resfinder
tet(X5)_1_CP040912	tet(X5)	3005057	Perfect	resfinder
tet(X6)_1_MN507533	tet(X6)	3005056	Perfect	resfinder
tet(Y)_1_EF495198	tet(Y)	3000182	Perfect	resfinder
tet(Y)_2_AB089606	tet(Y)	3000182	Strict	resfinder
tet(Z)_1_AF121000	tet(Z)	3000183	Strict	resfinder
tetA(46)_1_HQ652506	tetA(46)	3004032	Perfect	resfinder
tetA(60)_1_KX000272	tetA(60)	3004035	Perfect	resfinder
tetA(P)_1_AB054980	tetA(P)	3000180	Strict	resfinder
tetA(P)_2_L20800	tetA(P)	3000180	Perfect	resfinder
tetA(P)_3_AB001076	tetA(P)	3000180	Strict	resfinder
tetB(46)_1_HQ652506	tetB(46)	3004033	Perfect	resfinder
tetB(60)_1_KX000273	tetB(60)	3004036	Perfect	resfinder
tetB(P)_1_NC_010937	tetB(P)	3000195	Perfect	resfinder
tet_1_M74049	Streptomyces lividans otr(A)	3007127	Perfect	resfinder
tlr(C)_1_M57437	tlrC	3002827	Perfect	resfinder
tmexC1_1_MK347425	MexC	3000800	Loose	resfinder
tmexC2_1_MN175502	MexC	3000800	Loose	resfinder
tmexC3_1_LC633285	MexC	3000800	Loose	resfinder
tmexC4_1_CP091084	MexC	3000800	Loose	resfinder
tmexD1_1_MK347425	MexD	3000801	Loose	resfinder
tmexD2_1_MN175502	MexD	3000801	Loose	resfinder
tmexD3_1_LC633285	MexD	3000801	Loose	resfinder
tmexD4_1_CP091084	MexD	3000801	Loose	resfinder
tva(A)_1_ENA_SOX29786	tva(A)	3004730	Perfect	resfinder
vanM_1_FJ349556	vanR gene in vanM cluster	3002928	Strict	resfinder
vanXmurFvanKWI_1_NZAGAF01000127	vanX gene in vanI cluster	3003725	Strict	resfinder
vanXmurFvanKWI_2_AP008230	vanK gene in vanI cluster	3003727	Strict	resfinder
vanXmurFvanWI_1_CP001336	vanX gene in vanI cluster	3003725	Strict	resfinder
vat(A)_1_L07778	vatA	3002840	Strict	resfinder
vat(B)_1_U19459	vatB	3002841	Perfect	resfinder
vat(C)_1_AF015628	vatC	3002842	Perfect	resfinder
vat(D)_1_L12033	vatD	3002843	Strict	resfinder
vat(E)_10_AY043212	vatE	3002844	Strict	resfinder
vat(E)_11_AY043213	vatE	3002844	Strict	resfinder
vat(E)_3_AF153312	vatE	3002844	Strict	resfinder
vat(E)_5_AJ488494	vatE	3002844	Perfect	resfinder
vat(E)_7_AY043211	vatE	3002844	Strict	resfinder
vat(E)_8_AY043209	vatE	3002844	Strict	resfinder
vat(E)_9_AY043210	vatE	3002844	Strict	resfinder
vat(F)_1_AF170730	vatF	3003744	Perfect	resfinder
vat(H)_1_GQ205627	vatH	3002845	Perfect	resfinder
vga(A)LC_1_GQ891882	vgaA	3002829	Loose	resfinder
vga(A)LC_2_DQ823382	vgaALC	3002830	Perfect	resfinder
vga(A)LC_3_FN806791	vgaALC	3002830	Loose	resfinder
vga(A)LC_4_JQ312423	vgaALC	3002830	Loose	resfinder
vga(A)V_1_AF186237	vgaA	3002829	Loose	resfinder
vga(A)_1_M90056	vgaA	3002829	Perfect	resfinder
vga(A)_2_FN546261	vgaA	3002829	Loose	resfinder
vga(A)_3_JQ312422	vgaA	3002829	Loose	resfinder
vga(B)_1_U82085	vgaB	3000118	Perfect	resfinder
vga(C)_1_FN806792	vgaC	3002831	Perfect	resfinder
vga(D)_1_GQ205627	vgaD	3002832	Perfect	resfinder
vga(E)_1_FR772051	vgaE	3002833	Perfect	resfinder
vgb(A)_1_M20129	vgbA	3001307	Perfect	resfinder
vgb(B)_1_AF015628	vgbB	3001308	Perfect	resfinder
